,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.0,0.24,0.16,0.92,0.56,0.59,0.79,0.53,0.52
buddata-ebxml-registry.csv,0.0,0.0,0.0,0.44,0.0,0.0,0.21,0.0,0.99
fluidium.csv,0.33,0.05,0.16,0.57,0.22,0.95,0.12,0.21,0.32
illumination.csv,0.48,0.57,0.31,0.42,0.0,0.54,0.54,1.0,0.25
jsr308-langtools.csv,0.64,0.78,0.58,0.28,0.61,0.53,1.0,0.68,0.58
olsrd.csv,0.99,0.8,0.7,0.59,0.69,0.36,0.88,0.57,0.5
reaper-ecad.csv,0.45,0.93,0.38,0.0,0.27,0.13,0.4,0.48,0.0
rtb-team.csv,0.64,0.5,0.89,0.49,0.49,0.23,0.71,0.39,0.36
sidekar.csv,0.52,0.13,0.15,0.25,0.95,0.28,0.86,0.37,0.45
