,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.63,0.5,0.0,0.58,0.59,0.69
columba.csv,0.39,0.28,0.39,0.23,0.35,0.0
emftriple.csv,0.05,0.0,0.0,0.0,0.0,0.12
fluent-nhibernate.csv,0.0,0.12,0.0,0.01,0.02,0.0
gpsmid.csv,0.0,0.41,0.56,0.23,0.24,0.2
xamj.csv,0.29,0.36,0.56,0.34,0.0,0.7
