,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,0.68,0.38,0.96,0.72,0.68,0.6
columba.csv,0.69,0.21,0.51,0.72,0.61,0.94
emftriple.csv,0.02,1.0,0.0,0.0,0.0,0.06
fluent-nhibernate.csv,0.24,0.0,0.15,0.9,0.04,0.11
gpsmid.csv,0.92,0.3,0.57,0.81,0.58,0.52
xamj.csv,0.63,0.0,0.57,0.44,0.97,0.6
