,superwaba.csv,fritzing.csv,lmms.csv,ifmo-game-1.csv,empserver.csv,repositorium.csv,pgui.csv,jparsec.csv,lufa-lib.csv,doomlegacy.csv,xapian.csv,pi-qmc.csv,cortex-vfx.csv,zemljanka.csv
cortex-vfx.csv,5.0,1.0,0.0,16.0,0.0,1.0,0.0,1.0,8.0,1.0,3.0,1.0,0.0,0.0
doomlegacy.csv,0.0,0.0,0.0,5.0,1.0,33.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0
empserver.csv,1.0,0.0,0.0,3.0,0.0,17.0,0.0,2.0,1.0,0.0,3.0,4.0,11.0,0.0
fritzing.csv,1.0,0.0,1.0,22.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,6.0,0.0
ifmo-game-1.csv,0.0,1.0,0.0,0.0,68.0,96.0,168.0,2.0,293.0,105.0,113.0,77.0,355.0,210.0
jparsec.csv,6.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,11.0,1.0,1.0,30.0,8.0,0.0
lmms.csv,0.0,1.0,0.0,26.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,8.0,12.0,0.0
lufa-lib.csv,14.0,1.0,4.0,83.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
pgui.csv,12.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,10.0,0.0,3.0,8.0,3.0,0.0
pi-qmc.csv,9.0,1.0,4.0,19.0,2.0,6.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0
repositorium.csv,8.0,4.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0
superwaba.csv,0.0,2.0,1.0,19.0,1.0,4.0,3.0,2.0,11.0,0.0,1.0,77.0,1.0,0.0
xapian.csv,8.0,4.0,4.0,1.0,1.0,9.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0
zemljanka.csv,20.0,1.0,2.0,5.0,8.0,3.0,3.0,1.0,10.0,1.0,1.0,7.0,12.0,0.0
