,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.24,0.61,0.9,0.15,0.3,0.8,0.64,0.07
enlightenment.csv,0.99,1.0,1.0,0.37,1.0,1.0,0.84,0.86
ffigo.csv,0.36,0.25,0.51,0.0,0.0,0.12,0.27,0.14
ildjit.csv,0.43,0.21,0.22,0.27,0.79,0.28,0.27,0.21
jfreereport.csv,0.03,0.2,0.19,0.09,0.06,0.04,0.07,0.0
psycle.csv,0.3,0.73,0.54,0.72,0.91,0.57,0.2,0.29
wikipediardware.csv,0.3,0.75,0.91,0.68,0.97,0.89,0.66,0.14
wxjs.csv,0.03,0.01,0.13,0.0,0.0,0.2,0.0,0.0
