,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,196.5,95.5,99.0,99.0,99.0,2456.0,99.0,95.5
enlightenment.csv,99.0,488.5,198.0,197.5,99.0,3359.0,99.0,95.5
ffigo.csv,190.5,95.5,1255.5,0.0,0.0,763.5,99.0,6.5
ildjit.csv,391.0,291.5,191.0,294.5,196.5,1131.5,89.5,88.5
jfreereport.csv,180.0,427.5,1057.5,99.0,210.5,225.0,97.5,68.5
psycle.csv,393.0,291.5,198.0,297.0,99.0,2003.5,97.5,95.5
wikipediardware.csv,491.5,488.5,198.0,297.0,99.0,3021.0,99.0,95.5
wxjs.csv,210.5,90.5,867.5,0.0,0.0,879.0,0.0,0.0
