,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,9.0,8.0,4.0,1.0
jajuk.csv,0.0,11.0,1.0,0.0
vapor.csv,13.0,9.0,5.0,0.0
zorannt.csv,1.0,1.0,3.0,2.0
