,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.715,0.43,0.53,0.47,3.0,3
arcallians.csv,0.7,0.47,0.515,0.5,0.0,12
arianne.csv,0.955,0.38,0.945,0.44,1.5,2
aztec.csv,0.49,0.535,0.295,0.585,0.0,15
bl-toolkit.csv,0.835,0.36,0.9299999999999999,0.445,1.0,1
clamav.csv,0.585,0.53,0.485,0.4,1.0,7
gnupdate.csv,0.6599999999999999,0.45999999999999996,0.475,0.515,1.5,10
les-indemodables.csv,0.585,0.51,0.425,0.48,1.0,11
mbse.csv,0.555,0.41500000000000004,0.555,0.5,4.0,0
ns-3-dev-def-routing.csv,0.7,0.47,0.495,0.56,1.0,13
openxava.csv,0.44,0.475,0.335,0.515,1.5,9
phonon-vlc-mplayer.csv,0.65,0.55,0.395,0.52,0.0,14
qgis.csv,0.5,0.45499999999999996,0.32999999999999996,0.52,2.0,8
vars-redux.csv,0.78,0.43,0.575,0.415,1.5,5
xapian.csv,0.8200000000000001,0.41000000000000003,0.75,0.525,1.5,6
yafdotnet.csv,0.52,0.48,0.33499999999999996,0.41,2.0,4
