,f1,g,recall,precision,pf,wins
bibletime.csv,0.44,0.57,0.82,0.39,0.71,5
grafx2.csv,0.43,0.59,0.59,0.62,0.29,14
keyczar.csv,0.17,0.16,0.13,0.27,0.16,0
lmms.csv,0.45,0.64,0.69,0.42,0.5,10
lufa-lib.csv,0.57,0.54,0.64,0.47,0.57,8
netatalk.csv,0.5,0.54,0.69,0.5,0.55,9
openmeetings.csv,0.47,0.53,0.5,0.47,0.22,12
openxava.csv,0.42,0.61,0.63,0.37,0.39,7
pgui.csv,0.43,0.29,0.62,0.43,0.25,6
qpe.csv,0.5,0.55,0.66,0.44,0.33,13
quickfast.csv,0.53,0.51,0.85,0.39,0.81,4
rsyslog.csv,0.48,0.54,0.57,0.46,0.33,11
sylpheed-claws.csv,0.6,0.0,1.0,0.43,1.0,1
xqilla.csv,0.26,0.23,0.19,0.6,0.19,2
yale.csv,0.43,0.43,0.54,0.43,0.64,3
