,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.45,0.76,0.57,0.66,0.67,0.45,0.63,1.01,0.59
azureus.csv,0.65,1.0,0.4,0.55,0.82,0.35,0.82,0.87,0.91
columba.csv,0.55,0.7,0.5,0.67,0.68,0.78,0.54,0.83,0.43
continuum-ide.csv,0.86,0.97,0.72,0.86,0.35,0.87,0.86,0.98,0.79
emulemorph.csv,1.0,0.94,0.98,0.42,0.94,0.98,0.53,1.0,0.95
factor.csv,1.0,0.94,0.98,0.84,0.94,0.9,0.85,0.2,1.0
pcgen.csv,0.94,0.97,0.38,0.94,0.73,0.51,1.0,1.0,0.99
stemkit.csv,0.72,0.79,0.54,0.44,0.77,0.79,0.41,0.81,0.68
utgb.csv,0.62,0.36,0.73,0.7,0.94,0.73,0.67,0.8,0.62
