,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.64,0.54,0.53,0.6,0.69,0.69,0.52,0.06,0.52
azureus.csv,0.62,0.0,0.69,0.72,0.52,0.72,0.5,0.42,0.33
columba.csv,0.57,0.58,0.73,0.59,0.66,0.57,0.65,0.5,0.67
continuum-ide.csv,0.24,0.04,0.37,0.2,0.79,0.17,0.2,0.02,0.25
emulemorph.csv,0.0,0.07,0.02,0.68,0.07,0.02,0.54,0.0,0.1
factor.csv,0.0,0.07,0.02,0.2,0.07,0.13,0.2,0.89,0.0
pcgen.csv,0.24,0.13,0.72,0.29,0.59,0.64,0.0,0.0,0.05
stemkit.csv,0.37,0.41,0.52,0.77,0.28,0.33,0.69,0.24,0.39
utgb.csv,0.52,0.74,0.33,0.37,0.07,0.36,0.38,0.28,0.5
