,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.4,0.0,0.0,0.46,0.76,0.0,0.0,0.53
cities3d.csv,0.34,0.7,0.0,0.09,0.05,0.1,0.29,0.27
img-browse-sort.csv,0.52,0.64,0.71,0.62,0.22,0.71,0.46,0.53
levent.csv,0.67,0.67,0.72,0.54,0.54,0.77,0.0,0.5
pnotepad.csv,0.52,0.6,0.64,0.68,0.41,0.0,0.48,0.88
selenium.csv,0.7,0.74,0.5,0.58,0.28,0.5,0.64,0.46
somap.csv,0.56,0.05,0.0,0.45,0.51,0.59,0.86,0.61
xemeiah.csv,0.24,0.76,0.52,0.77,0.3,0.55,0.0,0.56
