,recall,precision,pf,wins
anaxagora.csv,0.61,0.26,0.485,12
blogentis.csv,0.55,0.18,0.31,9
carabiner.csv,0.74,0.20500000000000002,0.6,6
continuum-ide.csv,0.235,0.155,0.19,7
emulemorph.csv,0.075,0.105,0.095,4
free-evolution.csv,0.745,0.235,0.475,13
gtad.csv,0.36,0.305,0.18,16
htmlunit.csv,0.59,0.22999999999999998,0.44,10
jaxen.csv,0.8200000000000001,0.25,0.805,3
jsr308-langtools.csv,0.935,0.14,0.8200000000000001,0
jvcl.csv,0.315,0.295,0.13,17
kaffeine.csv,0.81,0.225,0.565,8
m-m-m.csv,0.705,0.18,0.725,2
motu.csv,0.6950000000000001,0.215,0.625,5
nh3d.csv,1.0,0.22999999999999998,1.0,1
sarasvati.csv,0.49,0.22,0.35,11
taokgame.csv,0.27,0.265,0.21500000000000002,14
wgs-assembler.csv,0.6000000000000001,0.265,0.355,15
