,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,0.63,0.44,0.48,0.64,0.46,0.33,0.6
flexpay.csv,0.31,0.44,0.49,0.06,0.04,0.49,0.43
modellus.csv,0.31,0.59,0.57,0.43,0.53,0.78,0.73
open-data-kit.csv,0.35,0.69,0.52,0.6,0.56,0.71,0.72
phet.csv,0.64,0.46,0.16,0.31,0.28,0.29,0.34
qtractor.csv,0.35,0.69,0.56,0.63,0.6,0.73,0.65
sumatrapdf.csv,0.3,0.74,0.13,0.6,0.76,0.57,0.62
