,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.6,0.48,0.55,0.65,0.87,0.73,0.71,0.91,0.67
ipfilter.csv,0.87,0.81,0.82,0.9,0.68,0.79,0.15,0.73,0.89
mesa3d.csv,0.69,0.82,0.46,0.5,0.87,0.58,0.82,0.83,0.62
nassp.csv,0.71,0.92,0.27,0.76,0.71,0.67,0.74,0.89,0.84
rockbox.csv,0.64,0.57,0.47,0.71,1.0,0.75,0.83,0.97,0.3
soar.csv,0.93,0.98,1.0,1.0,0.53,1.0,1.0,0.89,1.0
super-tux.csv,0.54,0.92,0.61,0.08,0.92,0.91,1.05,0.79,0.9
tencompetence.csv,0.76,0.98,0.84,0.82,0.68,0.68,0.89,0.33,1.03
utgb.csv,0.36,0.53,0.38,0.63,0.82,0.62,0.68,0.86,0.71
