,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.57,0.61,0.54,0.4,0.45,0.54,0.58,0.14,0.53
ipfilter.csv,0.44,0.41,0.51,0.42,0.52,0.54,0.89,0.62,0.37
mesa3d.csv,0.41,0.51,0.81,0.68,0.44,0.52,0.28,0.3,0.54
nassp.csv,0.38,0.1,0.82,0.31,0.45,0.4,0.3,0.14,0.19
rockbox.csv,0.59,0.64,0.76,0.36,0.0,0.3,0.26,0.16,0.79
soar.csv,0.33,0.09,0.0,0.0,0.6,0.0,0.0,0.39,0.0
super-tux.csv,0.63,0.32,0.72,0.93,0.12,0.34,0.0,0.42,0.37
tencompetence.csv,0.33,0.12,0.2,0.43,0.57,0.46,0.13,0.79,0.0
utgb.csv,0.72,0.64,0.74,0.44,0.45,0.49,0.41,0.2,0.36
