,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.64,0.37,0.29,0.35,0.55,0.59,0.39,0.51
forester-atv.csv,0.8,0.83,0.31,0.45,0.96,0.88,0.94,0.62
google-collections.csv,0.43,0.36,0.27,0.36,0.46,0.46,0.35,0.4
jsecurity.csv,0.79,0.91,0.52,0.35,0.67,0.47,0.95,0.57
opensim4opencog.csv,0.47,0.5,0.92,0.4,0.49,0.46,0.45,0.57
paintown.csv,0.43,0.42,0.27,0.39,0.47,0.47,0.35,0.43
smbopensoft.csv,0.56,0.42,0.39,0.31,0.49,0.72,0.44,0.49
thout.csv,0.51,0.39,0.29,0.62,0.57,0.46,0.36,0.41
