,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.45,0.94,0.68,0.61,0.4,0.33,0.91,0.2
forester-atv.csv,0.11,0.44,0.69,0.74,0.28,0.17,0.28,0.13
google-collections.csv,0.66,0.9,0.66,0.56,0.37,0.32,0.93,0.22
jsecurity.csv,0.4,0.24,0.55,0.53,0.28,0.51,0.27,0.25
opensim4opencog.csv,0.58,0.57,0.13,0.29,0.45,0.33,0.55,0.34
paintown.csv,0.73,0.95,0.65,0.54,0.39,0.31,0.93,0.29
smbopensoft.csv,0.5,0.88,0.79,0.62,0.36,0.38,0.74,0.19
thout.csv,0.52,0.95,0.66,0.38,0.52,0.39,0.93,0.22
