,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.265,0.485,0.25,0.75,1.0,15
bdbbasic.csv,0.51,0.49,0.325,0.46499999999999997,1.0,12
crux-framework.csv,0.27,0.29500000000000004,0.19,0.84,1.5,8
echongl.csv,0.595,0.41500000000000004,0.45999999999999996,0.51,2.0,1
etherboot.csv,0.235,0.485,0.060000000000000005,0.4,1.0,7
freebios.csv,0.455,0.32,0.45999999999999996,0.695,0.0,14
gebr.csv,1.0,0.395,1.0,0.405,1.0,3
glelite.csv,0.955,0.4,0.925,0.41,1.5,0
gnukeda.csv,0.69,0.365,0.645,0.455,0.0,11
google-gears.csv,0.86,0.42000000000000004,0.69,0.45499999999999996,1.5,4
gstreamer.csv,0.755,0.36,0.73,0.445,1.0,2
jnode.csv,0.12,0.345,0.12,0.83,1.5,9
metacosm.csv,0.415,0.585,0.235,0.505,2.0,10
openmeetings.csv,0.525,0.505,0.235,0.515,2.0,6
tradelink.csv,0.655,0.485,0.475,0.5700000000000001,1.0,13
wxcrp.csv,0.88,0.445,0.815,0.43,1.0,5
