,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.81,0.83,0.94,0.92,0.01,0.63,0.82,0.83,0.92
bzbyte.csv,0.79,0.85,0.63,0.86,0.89,0.88,0.8,0.0,0.69
encog-java.csv,0.0,0.28,0.69,0.01,0.79,0.77,0.44,0.78,0.85
galaxium.csv,0.15,0.21,0.19,0.1,0.09,0.42,0.0,0.28,0.23
h2database.csv,0.57,0.0,0.06,0.11,0.01,0.33,0.22,0.28,0.15
haphazard.csv,0.1,0.11,0.12,0.42,0.49,0.0,0.3,0.11,0.23
jaql.csv,0.47,0.53,0.38,0.0,0.88,0.6,0.49,0.39,0.46
raven-monitoring.csv,0.3,0.51,0.0,0.19,0.5,0.44,0.62,0.67,0.54
v8.csv,0.43,0.38,0.33,0.3,0.94,0.46,0.59,0.33,0.08
