,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.2,0.22,0.58,0.51,0.97,0.39,0.37,0.76,0.92
bzbyte.csv,0.23,0.22,0.55,0.53,0.55,0.34,0.49,0.99,0.78
encog-java.csv,0.96,0.14,0.55,0.08,0.63,0.32,0.24,0.63,0.76
galaxium.csv,0.34,0.34,0.45,0.38,0.26,0.44,0.99,0.39,0.34
h2database.csv,0.26,0.95,0.1,0.25,0.07,0.24,0.29,0.32,0.27
haphazard.csv,0.08,0.16,0.18,0.4,0.38,0.96,0.12,0.16,0.49
jaql.csv,0.31,0.28,0.38,0.99,0.57,0.31,0.51,0.62,0.61
raven-monitoring.csv,0.14,0.19,0.97,0.48,0.36,0.4,0.34,0.62,0.69
v8.csv,0.23,0.24,0.47,0.55,0.57,0.28,0.46,0.63,1.0
