,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.47,0.42,0.37,0.39,0.68,0.5,0.44,0.44,0.48
bzbyte.csv,0.41,0.38,0.46,0.37,0.62,0.34,0.36,0.39,0.46
encog-java.csv,0.98,0.99,0.48,0.8,0.59,0.46,0.73,0.53,0.6
galaxium.csv,0.75,0.63,0.7,0.85,0.96,0.47,0.62,0.6,0.78
h2database.csv,0.43,0.98,0.8,0.97,0.75,0.62,0.86,0.88,0.97
haphazard.csv,0.97,0.98,0.9,0.67,0.74,0.92,0.97,0.86,0.93
jaql.csv,0.39,0.47,0.58,0.58,0.57,0.33,0.44,0.39,0.5
raven-monitoring.csv,0.76,0.57,0.67,0.7,0.79,0.53,0.54,0.49,0.53
v8.csv,0.47,0.54,0.45,0.53,0.6,0.4,0.42,0.49,0.44
