,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.84,0.85,0.94,0.93,0.06,0.65,0.87,0.86,0.93
bzbyte.csv,0.79,0.86,0.68,0.87,0.9,0.89,0.81,0.02,0.77
encog-java.csv,0.07,0.82,0.73,0.96,0.79,0.8,0.84,0.88,0.92
galaxium.csv,0.59,0.55,0.66,0.74,0.83,0.48,0.03,0.79,0.82
h2database.csv,0.61,0.09,0.94,0.84,0.97,0.77,0.77,0.84,0.86
haphazard.csv,0.94,0.86,0.89,0.72,0.77,0.08,0.93,0.92,0.71
jaql.csv,0.5,0.58,0.74,0.02,0.88,0.71,0.54,0.63,0.72
raven-monitoring.csv,0.81,0.72,0.06,0.63,0.81,0.54,0.79,0.81,0.7
v8.csv,0.61,0.62,0.63,0.54,0.95,0.71,0.64,0.59,0.08
