,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.48,0.46,0.24,0.29,0.95,0.67,0.44,0.45,0.3
bzbyte.csv,0.54,0.44,0.62,0.42,0.36,0.39,0.55,0.98,0.54
encog-java.csv,0.94,0.27,0.59,0.05,0.56,0.52,0.32,0.44,0.39
galaxium.csv,0.48,0.53,0.42,0.31,0.2,0.72,0.98,0.3,0.25
h2database.csv,0.68,0.93,0.07,0.2,0.04,0.35,0.3,0.24,0.19
haphazard.csv,0.09,0.18,0.13,0.44,0.42,0.93,0.13,0.11,0.37
jaql.csv,0.74,0.67,0.4,0.98,0.39,0.56,0.7,0.53,0.47
raven-monitoring.csv,0.29,0.49,0.95,0.45,0.38,0.66,0.48,0.48,0.53
v8.csv,0.57,0.53,0.49,0.57,0.24,0.47,0.64,0.54,0.98
