,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.93,0.75,0.67,0.75,0.94,0.89,0.83,0.0,0.93
flylegacy.csv,0.4,0.61,0.42,0.63,0.63,0.57,0.45,0.68,0.43
ftm.csv,0.56,0.8,0.46,0.67,0.94,0.72,0.47,0.62,0.42
jguard.csv,0.4,0.9,0.44,0.44,0.43,0.62,0.42,0.49,0.42
m-a-d-n-e-s-s.csv,0.8,0.0,0.9,0.96,0.5,0.0,0.6,0.67,0.42
mob-sen-plat.csv,0.34,0.35,0.33,0.33,0.29,0.37,0.37,0.35,0.34
raygina.csv,0.42,0.0,0.42,0.38,0.74,0.46,0.65,0.42,0.92
upp-mirror.csv,0.62,0.86,0.34,0.72,0.39,0.92,0.57,0.6,0.61
yarp.csv,0.89,0.5,0.81,0.99,0.5,0.55,0.84,0.52,0.0
