,xharbour.csv,barracudamvc.csv,megasquirtavr.csv,openintents.csv,atomsite.csv,arsenal-1.csv,hazelcast.csv,alembik.csv,opengs.csv,fm-classic.csv,mycila.csv,bulmages.csv,jppf-project.csv,mumble.csv,bionote.csv,mevenide.csv,duplicati.csv,tweetsharp.csv
alembik.csv,0.95,0.96,0.67,0.5,0.5,0.67,1.0,1.0,0.78,0.13,0.0,0.5,1.0,0.75,0.5,0.47,1.0,0.67
arsenal-1.csv,0.93,0.81,0.17,0.29,0.6,1.0,1.0,0.0,0.0,0.04,0.08,0.43,0.93,0.5,0.5,0.16,1.0,1.0
atomsite.csv,0.92,0.81,0.28,0.33,1.0,0.5,0.91,0.59,0.48,0.06,0.16,0.19,0.91,0.56,0.33,0.23,1.0,0.8
barracudamvc.csv,0.78,1.0,0.2,0.43,0.33,0.47,0.88,0.42,0.36,0.05,0.18,0.18,0.92,0.27,0.14,0.21,0.98,0.75
bionote.csv,0.97,0.96,0.0,0.44,0.33,1.0,1.0,1.0,0.8,0.25,0.0,0.2,1.0,0.67,1.0,0.45,1.0,1.0
bulmages.csv,0.0,0.93,0.32,0.0,0.75,1.0,0.33,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,1.0,0.33
fm-classic.csv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazelcast.csv,0.87,0.83,0.36,0.42,0.39,0.54,1.0,0.47,0.42,0.04,0.22,0.25,0.91,0.36,0.13,0.26,1.0,0.72
jppf-project.csv,0.82,0.83,0.35,0.44,0.31,0.5,0.85,0.42,0.29,0.03,0.18,0.21,0.99,0.28,0.12,0.24,1.0,0.73
megasquirtavr.csv,0.82,0.85,1.0,0.41,0.33,0.47,0.91,0.44,0.42,0.03,0.14,0.18,0.92,0.29,0.13,0.31,0.98,0.66
mevenide.csv,0.79,0.79,0.2,0.38,0.26,0.44,0.79,0.42,0.42,0.02,0.16,0.21,0.93,0.23,0.14,1.0,0.98,0.73
mumble.csv,0.91,0.83,0.6,0.53,0.5,0.43,1.0,0.6,0.67,0.0,0.0,0.14,1.0,1.0,0.35,0.27,1.0,0.5
mycila.csv,0.89,0.96,0.19,0.29,0.3,0.0,0.86,0.39,0.39,0.08,1.0,0.2,0.9,0.38,0.0,0.11,1.0,0.57
opengs.csv,0.9,0.84,0.2,0.53,0.48,0.5,1.0,0.65,1.0,0.08,0.25,0.0,0.96,0.43,0.19,0.39,0.97,0.75
openintents.csv,0.79,0.86,0.31,1.0,0.39,0.47,0.97,0.75,0.45,0.0,0.18,0.43,1.0,0.33,0.32,0.28,0.97,0.79
tweetsharp.csv,0.92,0.87,0.29,0.59,0.22,0.45,0.88,0.4,0.41,0.0,0.2,0.21,0.87,0.32,0.11,0.23,0.97,0.95
xharbour.csv,0.99,0.82,0.34,0.4,0.3,0.47,0.83,0.5,0.6,0.04,0.16,0.16,0.97,0.27,0.15,0.24,0.98,0.72
