,recall,precision,pf,pci_20,ifa,wins
dspace-gsoc.csv,0.73,0.49,0.58,0.38,3.0,2
firebird.csv,0.64,0.59,0.36,0.42,2.0,8
flylegacy.csv,0.83,0.51,0.72,0.49,1.0,6
gzigzag.csv,0.51,0.66,0.25,0.44,1.0,12
hydrogen.csv,1.0,0.48,1.0,0.41,2.0,1
mcore3d.csv,0.55,0.6,0.21,0.46,1.0,13
nabu-library.csv,0.29,0.46,0.25,0.82,0.0,11
ogrehg.csv,0.6,0.55,0.27,0.53,0.0,14
qgo.csv,0.85,0.52,0.67,0.38,2.0,4
qtractor.csv,0.62,0.58,0.35,0.47,0.0,10
rhex.csv,0.29,0.42,0.25,0.65,1.0,5
rocrail.csv,0.75,0.56,0.41,0.42,2.0,9
webdriver.csv,0.72,0.54,0.47,0.45,0.0,7
xined.csv,0.0,0.0,0.0,0.0,101.0,0
yield.csv,0.86,0.48,0.67,0.38,1.0,3
