,f1,g,recall,precision,pf,wins
dspace-gsoc.csv,0.62,0.61,0.73,0.49,0.58,5
firebird.csv,0.58,0.61,0.64,0.59,0.36,12
flylegacy.csv,0.59,0.57,0.83,0.51,0.72,4
gzigzag.csv,0.51,0.53,0.51,0.66,0.25,9
hydrogen.csv,0.64,0.0,1.0,0.48,1.0,2
mcore3d.csv,0.42,0.58,0.55,0.6,0.21,8
nabu-library.csv,0.3,0.31,0.29,0.46,0.25,1
ogrehg.csv,0.51,0.63,0.6,0.55,0.27,11
qgo.csv,0.65,0.59,0.85,0.52,0.67,7
qtractor.csv,0.55,0.61,0.62,0.58,0.35,10
rhex.csv,0.34,0.32,0.29,0.42,0.25,3
rocrail.csv,0.6,0.59,0.75,0.56,0.41,14
webdriver.csv,0.64,0.64,0.72,0.54,0.47,13
xined.csv,0.0,0.0,0.0,0.0,0.0,0
yield.csv,0.62,0.59,0.86,0.48,0.67,6
