,recall,precision,pf,pci_20,ifa,wins
barracudamvc.csv,0.915,0.55,0.98,0.435,1.5,1
calcubetimer.csv,0.5,0.46,0.385,0.46499999999999997,1.0,2
chaosrts.csv,0.475,0.595,0.355,0.56,1.0,10
dxengine.csv,0.33499999999999996,0.62,0.29000000000000004,0.725,0.5,15
freedom-erp.csv,0.12,0.53,0.07,0.645,1.0,7
joustsim.csv,0.5800000000000001,0.625,0.52,0.445,2.0,4
jsidplay2.csv,0.26,0.56,0.345,0.645,0.5,11
madman.csv,0.55,0.645,0.5,0.5549999999999999,0.5,13
mclient-mume.csv,0.525,0.655,0.24,0.585,1.5,12
primefaces.csv,0.865,0.64,0.88,0.39,1.0,6
reaper3d.csv,0.61,0.6000000000000001,0.33999999999999997,0.475,1.0,8
sblim.csv,0.24,0.615,0.21000000000000002,0.575,0.0,14
sevenupdate.csv,1.0,0.585,1.0,0.42,1.5,3
springside.csv,0.6799999999999999,0.635,0.385,0.41,1.0,9
swtfox.csv,0.585,0.565,0.5900000000000001,0.6699999999999999,2.0,5
tmva.csv,0.89,0.515,0.925,0.41000000000000003,1.5,0
