,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.23,0.0,0.32,0.24,0.12,0.24,0.15,0.22
emite.csv,0.42,0.3,0.58,0.67,0.61,0.55,0.56,0.0
irrlicht.csv,0.33,0.26,0.39,0.28,0.06,0.83,0.88,0.0
migen.csv,0.02,0.31,0.36,0.17,0.14,0.06,0.15,0.2
motu.csv,0.26,0.22,0.65,0.02,0.37,0.17,0.22,0.08
openxava.csv,0.09,0.71,0.0,0.93,0.1,0.03,0.06,0.88
truevision.csv,0.7,0.51,0.34,0.67,0.12,0.0,0.14,0.5
zoolib.csv,0.0,0.04,0.17,0.07,0.06,0.0,0.0,0.02
