,fbmanager.csv,scen-connect.csv,wxlua.csv,officefloor.csv,stuproa-cims.csv,tart.csv,ontopia.csv,jgossipforum.csv,powerfolder.csv,madman.csv,power-architect.csv,hannosset.csv,bzbyte.csv,mediaportal.csv,poormans.csv,fleet-simulator.csv,ninject.csv,jruby.csv,hydrate.csv,uface.csv
bzbyte.csv,0.94,0.69,0.75,0.72,0.83,0.97,0.64,0.76,0.6,0.71,0.64,0.9,0.0,0.95,0.54,0.62,0.51,0.95,0.84,0.33
fbmanager.csv,0.0,0.21,0.62,0.68,0.2,0.65,0.43,0.3,0.29,0.35,0.64,0.62,0.56,0.39,0.4,0.12,0.18,0.42,0.37,0.2
fleet-simulator.csv,1.0,0.61,1.0,0.73,0.79,1.0,0.79,0.65,0.83,1.0,1.0,1.0,0.5,1.0,0.69,0.0,0.53,0.95,1.0,0.35
hannosset.csv,0.0,0.03,0.0,0.03,0.05,0.04,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.05,0.0
hydrate.csv,0.35,0.41,0.5,0.58,0.31,0.22,0.43,0.59,0.61,0.35,0.71,0.28,0.39,0.65,0.47,0.0,0.2,0.47,0.05,0.24
jgossipforum.csv,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
jruby.csv,0.23,0.1,0.12,0.62,0.72,0.3,0.57,0.56,0.83,0.57,0.57,0.72,0.39,0.34,0.48,0.0,0.27,0.05,0.21,0.09
madman.csv,0.0,0.3,0.0,0.05,0.1,0.15,0.0,0.0,0.04,0.0,0.0,0.16,0.06,0.08,0.05,0.0,0.04,0.11,0.05,0.07
mediaportal.csv,0.0,0.67,0.0,0.42,0.95,0.09,0.71,0.84,0.75,0.02,0.5,0.12,0.83,0.0,0.27,1.0,0.49,0.68,0.11,0.96
ninject.csv,0.0,0.13,0.0,0.11,0.01,0.06,0.07,0.0,0.09,0.06,0.07,0.0,0.06,0.12,0.04,0.0,0.0,0.16,0.05,0.04
officefloor.csv,0.06,0.93,0.25,0.0,0.99,0.13,0.71,0.75,0.83,0.2,0.29,0.41,0.78,0.16,0.21,1.0,0.56,0.84,0.16,1.0
ontopia.csv,0.58,0.08,0.38,0.97,0.81,0.94,0.0,0.8,0.84,0.61,0.64,0.87,0.5,0.59,0.95,0.88,0.42,0.95,0.16,0.7
poormans.csv,0.19,0.16,0.75,0.22,0.06,0.48,0.36,0.06,0.12,0.39,0.36,0.45,0.11,0.64,0.01,0.0,0.04,0.21,0.47,0.06
power-architect.csv,0.58,0.9,0.75,0.49,0.53,0.61,0.79,0.61,0.48,0.65,0.0,0.54,0.39,0.75,0.6,0.25,0.53,1.0,1.0,0.19
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
stuproa-cims.csv,0.52,0.23,0.38,0.77,0.0,0.63,0.79,0.78,0.71,0.65,0.64,0.38,0.28,0.71,0.61,0.0,0.82,0.68,0.74,0.67
tart.csv,0.03,0.0,0.0,0.0,0.01,0.0,0.07,0.03,0.01,0.0,0.0,0.03,0.33,0.0,0.01,0.0,0.0,0.0,0.0,0.02
uface.csv,0.77,0.72,1.0,0.67,0.69,0.94,0.93,0.63,0.83,0.82,1.0,0.94,0.89,0.86,0.66,0.12,0.64,0.79,0.89,0.0
wxlua.csv,0.65,0.61,0.0,0.99,0.91,0.8,0.93,0.96,0.93,0.92,1.0,0.96,0.94,0.85,0.9,0.25,0.98,1.0,0.95,1.0
