,mpqc.csv,iaml.csv,jrdf.csv,tigermud.csv
iaml.csv,3.0,0.0,12.0,0.0
jrdf.csv,1.0,0.0,0.0,0.0
mpqc.csv,0.0,0.0,6.0,0.0
tigermud.csv,1.0,0.0,5.0,0.0
