,f1,g,recall,precision,pf,wins
alpine.csv,0.565,0.4,0.7150000000000001,0.42000000000000004,0.6399999999999999,7
alsa.csv,0.5449999999999999,0.6,0.705,0.505,0.45999999999999996,17
boost.csv,0.515,0.605,0.64,0.56,0.425,16
fmri-dmt.csv,0.475,0.41000000000000003,0.535,0.385,0.5349999999999999,5
genecys.csv,0.415,0.395,0.55,0.36,0.74,2
gusanos.csv,0.45,0.495,0.52,0.5,0.29000000000000004,13
hatari.csv,0.505,0.48,0.79,0.44,0.635,10
n2cms.csv,0.545,0.58,0.67,0.5,0.55,15
nug.csv,0.54,0.42,0.835,0.45,0.75,9
nuttx.csv,0.41500000000000004,0.46,0.44,0.52,0.355,8
proftp.csv,0.275,0.33,0.295,0.5700000000000001,0.155,6
pydev.csv,0.44,0.47,0.425,0.605,0.245,14
tcl.csv,0.42000000000000004,0.455,0.5,0.42500000000000004,0.5700000000000001,4
truevision.csv,0.45,0.45,0.43999999999999995,0.58,0.255,11
uclmda.csv,0.03,0.02,0.02,0.14500000000000002,0.08,0
uwom.csv,0.495,0.46499999999999997,0.5,0.48,0.27,12
wxjs.csv,0.045,0.03,0.025,0.255,0.02,1
wxstudio.csv,0.365,0.44,0.475,0.4,0.505,3
