,recall,precision,pf,wins
ambulant.csv,0.44999999999999996,0.45499999999999996,0.425,7
apertium.csv,0.34,0.49,0.265,15
beast-mcmc.csv,0.69,0.45499999999999996,0.605,6
bigdata.csv,0.41,0.545,0.34,16
cuberok.csv,0.46499999999999997,0.41,0.35,12
exist.csv,0.91,0.435,0.8200000000000001,2
icescrum.csv,0.4,0.51,0.24,19
jbasic.csv,0.785,0.39,0.745,1
jgnash.csv,0.52,0.45999999999999996,0.385,13
jrefactory.csv,0.51,0.405,0.545,4
jsecurity.csv,0.26,0.495,0.26,14
libopenmetaverse.csv,0.995,0.395,0.98,0
mobicents.csv,0.715,0.43,0.63,5
mp-rechnungs-und-kundenverwaltung.csv,0.59,0.53,0.355,18
opendvr.csv,0.485,0.485,0.3,17
openefm.csv,0.535,0.48,0.475,10
sidekar.csv,0.0,0.0,0.0,3
wheat.csv,0.58,0.44999999999999996,0.475,9
wsmt.csv,0.12,0.365,0.16,11
yarp0.csv,0.67,0.47,0.54,8
