,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.0,0.0
jahshaka.csv,0.62,0.82,0.46,0.33,0.53,0.36,0.47
jatlas.csv,0.59,0.54,0.51,0.56,0.97,0.13,0.2
jedit.csv,0.72,0.5,0.62,0.0,0.13,0.3,0.58
open-media-library.csv,0.58,0.5,0.66,0.0,0.89,0.46,0.54
panda3d.csv,0.67,0.39,0.47,0.73,0.77,0.54,0.51
wheat.csv,0.5,0.4,0.43,0.71,0.65,0.71,0.54
