,f1,g,recall,precision,pf,wins
all-plasm.csv,0.41500000000000004,0.51,0.46499999999999997,0.55,0.195,7
archive-crawler.csv,0.485,0.565,0.535,0.5,0.24,10
blue-c.csv,0.5900000000000001,0.595,0.835,0.46499999999999997,0.605,11
dynalloy.csv,0.515,0.53,0.69,0.435,0.55,3
jcae.csv,0.475,0.44999999999999996,0.4,0.515,0.185,4
kmatplot.csv,0.44,0.41500000000000004,0.59,0.45,0.41000000000000003,2
mscore.csv,0.5700000000000001,0.565,0.915,0.4,0.78,5
nosleepsoftware.csv,0.05,0.03,0.025,0.165,0.05,0
openmalaria.csv,0.5,0.635,0.735,0.395,0.565,6
popeye-chess.csv,0.5349999999999999,0.6,0.615,0.46499999999999997,0.39,8
riff-evolve.csv,0.49,0.55,0.53,0.56,0.29000000000000004,9
virtuoso.csv,0.545,0.09,1.0,0.42500000000000004,0.98,1
