,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.65,0.9,0.69,0.02,0.16,0.0,0.38,0.08,0.0
ingex.csv,0.48,0.3,0.85,0.17,0.38,0.52,0.62,0.69,0.41
megasquirtavr.csv,0.9,0.6,0.85,0.67,0.51,0.68,0.93,0.58,0.53
owlapi.csv,0.32,0.3,0.23,0.35,0.7,0.88,0.79,0.27,0.59
piccolo2d.csv,0.23,0.25,0.92,0.05,0.68,0.32,0.59,0.54,0.35
servicestack.csv,0.0,0.0,0.23,0.01,0.22,0.48,0.0,0.15,0.71
tolven.csv,0.55,0.4,0.62,0.05,0.73,0.64,0.59,0.19,0.06
twostep.csv,0.81,0.7,1.0,0.5,0.95,1.0,0.76,0.81,0.76
wxlua.csv,0.84,0.65,0.38,0.93,0.35,0.36,0.59,0.35,0.82
