,guineu.csv,x4x.csv,amanda.csv,arsenal-1.csv,mvdsv.csv,fm-classic.csv,bnetd.csv,libmesh.csv,cascading.csv,twostep.csv,gnome-jabber.csv,free-evolution.csv,ipfilter.csv,l2j.csv,jruby.csv,stajistics.csv
amanda.csv,0.0,0.0,0.0,0.0,10.0,70.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,2.0,0.0,9.0
arsenal-1.csv,7.0,0.0,5.0,0.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
bnetd.csv,10.0,0.0,0.0,2.0,18.0,26.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,5.0,0.0,5.0
cascading.csv,9.0,0.0,3.0,0.0,12.0,20.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,11.0
fm-classic.csv,83.0,0.0,111.0,57.0,68.0,0.0,73.0,71.0,0.0,70.0,96.0,139.0,64.0,0.0,144.0,0.0
free-evolution.csv,0.0,0.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
gnome-jabber.csv,0.0,0.0,2.0,0.0,18.0,29.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,10.0
guineu.csv,0.0,0.0,6.0,1.0,26.0,70.0,1.0,0.0,3.0,0.0,3.0,14.0,0.0,5.0,0.0,5.0
ipfilter.csv,0.0,0.0,2.0,2.0,59.0,28.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,0.0,11.0
jruby.csv,1.0,0.0,3.0,4.0,20.0,15.0,3.0,1.0,0.0,14.0,0.0,2.0,4.0,1.0,0.0,3.0
l2j.csv,4.0,0.0,2.0,0.0,41.0,30.0,8.0,4.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,8.0
libmesh.csv,0.0,0.0,1.0,2.0,13.0,13.0,1.0,0.0,1.0,0.0,3.0,15.0,0.0,5.0,0.0,10.0
mvdsv.csv,83.0,53.0,111.0,57.0,0.0,70.0,0.0,71.0,149.0,70.0,0.0,139.0,0.0,270.0,144.0,98.0
stajistics.csv,16.0,0.0,2.0,0.0,29.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0
twostep.csv,0.0,0.0,2.0,2.0,15.0,9.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,8.0
x4x.csv,0.0,0.0,4.0,2.0,28.0,23.0,1.0,0.0,0.0,19.0,0.0,3.0,0.0,6.0,0.0,7.0
