,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,0.75,0.67,0.0,0.0
fluent-nhibernate.csv,0.63,0.9,0.95,0.0,0.77,0.71,0.94
geogebra.csv,0.0,0.72,0.54,0.33,0.49,0.76,0.49
hibernate.csv,0.83,0.75,0.54,0.95,0.73,0.62,0.64
jasperreports.csv,0.0,0.97,0.96,0.95,0.81,0.97,0.97
kvs.csv,0.89,0.68,0.98,0.5,0.99,0.63,0.87
phet.csv,0.4,0.99,0.61,0.79,0.61,0.54,0.82
