,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.24,0.0,0.21,0.0,0.21,0.15,1.0
geogebra.csv,0.0,0.13,0.04,0.04,0.29,0.99,0.09
hibernate.csv,0.39,0.14,0.05,0.1,0.99,0.3,0.13
jasperreports.csv,1.0,0.2,1.0,0.0,0.31,0.34,0.14
kvs.csv,1.0,0.28,0.3,0.0,0.46,0.29,0.13
phet.csv,0.19,0.99,0.01,0.0,0.23,0.18,0.01
