,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.35,0.0,0.18,0.0,0.26,0.2,1.0
geogebra.csv,0.0,0.14,0.07,0.07,0.44,0.97,0.17
hibernate.csv,0.37,0.14,0.1,0.16,0.97,0.38,0.22
jasperreports.csv,0.1,0.13,0.94,0.0,0.33,0.21,0.19
kvs.csv,0.95,0.31,0.39,0.0,0.3,0.34,0.2
phet.csv,0.31,0.97,0.03,0.0,0.32,0.27,0.02
