,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.66,0.56,0.56,0.48,0.65,1.05
encog-java.csv,0.4,0.91,1.0,0.71,0.78,0.84,1.0
h2database.csv,0.43,0.39,0.89,0.43,0.82,0.89,0.89
haphazard.csv,0.74,0.89,0.61,0.71,0.84,0.59,0.8
jaql.csv,0.58,0.51,0.68,0.42,0.55,0.76,0.73
raven-monitoring.csv,0.74,0.78,0.42,0.67,0.97,0.57,0.8
v8.csv,0.95,0.63,0.88,0.88,0.97,0.83,0.22
