,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.46,0.58,0.65,0.56,0.68,0.54,0.0
encog-java.csv,0.71,0.11,0.0,0.34,0.27,0.34,0.0
h2database.csv,0.66,0.71,0.13,0.69,0.22,0.18,0.15
haphazard.csv,0.34,0.18,0.62,0.53,0.21,0.5,0.27
jaql.csv,0.73,0.63,0.41,0.67,0.54,0.41,0.32
raven-monitoring.csv,0.46,0.4,0.68,0.42,0.07,0.65,0.24
v8.csv,0.11,0.5,0.42,0.45,0.2,0.44,0.84
