,heekscad.csv,gamestone.csv,xcsoar.csv,igarden.csv,gbif-providertoolkit.csv,piccolo2d.csv,levent.csv,jstock.csv,pnotepad.csv,trinitycore.csv,geochat.csv,plearn.csv,awemud.csv,tzod.csv,psrchive.csv,liferea.csv,kwave.csv,firebreath.csv,qcad2.csv,customwars.csv,irplus.csv,wxcode.csv,xinity.csv,xmoto.csv,gss.csv,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv,olsrd.csv,silvertree.csv,freewrl.csv,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
customsagetv.csv,0.86,0.5,0.77,1.0,0.0,0.09,0.86,0.41,1.0,0.48,0.0,0.45,1.0,0.41,0.43,0.0,0.25,0.67,0.7,0.13,0.33,0.5,0.5,1.0,0.8,0.0,0.48,0.92,0.0,0.19,0.0,0.0,0.67,0.42,0.0,1.0,0.56,0.7,0.0,0.5,0.5,0.22,1.0,0.21
