,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,1.0,0.3,0.32,0.31,0.11,0.2,0.33,0.42
anaxagora.csv,0.26,0.32,0.73,0.57,0.92,0.58,0.14,0.36
botsnscouts.csv,0.67,0.55,0.44,1.0,0.22,0.4,0.41,0.36
emisview.csv,0.47,1.0,0.23,0.19,0.08,0.03,0.14,0.31
matrex.csv,0.14,0.16,0.58,0.48,0.3,0.99,0.42,0.23
mediaportal.csv,0.35,0.16,0.67,0.48,0.25,0.51,0.83,0.85
mediate.csv,0.62,0.41,0.95,0.54,0.32,0.58,0.61,0.29
ontopia.csv,0.61,0.4,0.52,0.65,0.24,0.72,0.99,0.33
