,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.0,0.79,0.8,0.81,0.91,0.89,0.84,0.48
anaxagora.csv,0.85,0.91,0.97,0.63,0.14,0.54,0.93,0.58
botsnscouts.csv,0.45,0.61,0.74,0.0,0.76,0.73,0.81,0.58
emisview.csv,0.65,0.0,0.87,0.89,0.95,0.99,0.95,0.66
matrex.csv,0.92,0.94,0.61,0.69,0.69,0.02,0.74,0.79
mediaportal.csv,0.9,0.94,1.01,0.9,0.93,0.91,0.81,0.22
mediate.csv,0.72,0.67,0.1,0.68,0.6,0.78,0.77,0.69
ontopia.csv,0.69,1.0,0.77,0.79,0.87,0.54,0.01,0.74
