,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.45,0.9,0.91,0.8,0.93,0.88,0.65,0.42
anaxagora.csv,0.75,0.4,0.32,0.55,0.94,0.53,0.88,0.54
botsnscouts.csv,0.38,0.3,0.64,0.44,0.62,0.52,0.62,0.36
emisview.csv,0.75,0.65,0.8,0.8,0.8,0.75,0.89,0.66
matrex.csv,0.83,0.54,0.52,0.52,0.84,0.45,0.74,0.97
mediaportal.csv,0.53,0.82,0.34,0.47,0.42,0.46,0.4,0.98
mediate.csv,0.33,0.45,0.49,0.45,0.6,0.41,0.47,0.57
ontopia.csv,0.38,0.32,0.5,0.36,0.4,0.4,0.36,0.43
