,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0
chrysalis.csv,0.65,0.4,0.27,0.44,0.41,0.62,0.48,0.27,0.97
jahshaka.csv,0.29,1.0,0.21,0.28,0.0,0.28,0.21,0.43,0.18
jam-daq.csv,0.6,0.41,0.42,0.56,0.23,1.0,0.29,0.23,0.26
jatlas.csv,0.13,0.11,0.1,0.04,1.0,0.11,0.09,0.15,0.0
jedit.csv,1.0,0.71,0.59,0.62,0.62,0.54,0.6,0.47,0.57
open-media-library.csv,0.64,0.49,1.0,0.6,0.72,0.71,0.5,0.52,0.26
panda3d.csv,0.29,0.0,0.29,0.1,0.0,0.09,0.13,0.97,0.05
wheat.csv,0.61,0.47,0.6,0.33,0.58,0.35,0.99,0.61,0.05
