,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.36,0.35,0.45,0.46
chrysalis.csv,0.49,0.64,0.64,0.5,0.48,0.55,0.6,0.77,0.88
jahshaka.csv,0.93,0.83,0.92,0.68,0.89,0.7,0.88,0.64,0.9
jam-daq.csv,0.51,0.67,0.67,0.38,0.7,0.51,0.86,0.95,0.95
jatlas.csv,0.96,0.75,0.75,0.75,0.8,0.92,0.75,0.92,0.0
jedit.csv,0.47,0.54,0.39,0.38,0.48,0.41,0.44,0.52,0.65
open-media-library.csv,0.38,0.73,0.53,0.39,0.5,0.42,0.58,0.45,0.97
panda3d.csv,0.94,0.0,0.82,0.86,0.91,0.75,0.86,0.79,0.88
wheat.csv,0.44,0.72,0.41,0.92,0.59,0.67,0.48,0.52,0.8
