,f1,g,recall,precision,pf,wins
alleg.csv,0.35,0.47,0.62,0.38,0.39,5
arm-webradio.csv,0.49,0.38,0.48,0.51,0.28,11
bwapi.csv,0.37,0.2,0.86,0.29,0.95,0
co-ode-owl-plugins.csv,0.52,0.59,0.69,0.54,0.42,16
firebreath.csv,0.36,0.57,0.63,0.46,0.36,13
frogatto.csv,0.39,0.63,0.7,0.35,0.55,9
gretl.csv,0.41,0.61,0.74,0.35,0.47,12
jasperreports.csv,0.37,0.37,0.55,0.28,0.77,1
konversation.csv,0.31,0.41,0.38,0.38,0.17,4
linuxsh.csv,0.27,0.35,0.46,0.39,0.18,3
moviesandbox.csv,0.33,0.58,0.57,0.33,0.33,6
ontomorphtab.csv,0.41,0.58,0.66,0.47,0.4,15
opengs.csv,0.36,0.39,0.35,0.6,0.2,8
scite-ru.csv,0.46,0.55,0.83,0.36,0.7,7
tokratan.csv,0.36,0.45,0.49,0.45,0.21,10
vrjuggler.csv,0.18,0.2,0.17,0.43,0.15,2
xuggle.csv,0.46,0.6,0.73,0.38,0.49,14
