,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.68,1.0,0.85,0.6,0.42,0.35,0.07,0.61
forester-atv.csv,0.01,0.5,0.83,0.28,0.17,0.07,0.14,0.27
google-collections.csv,0.97,0.0,1.0,0.98,1.0,1.0,1.0,0.99
jsecurity.csv,0.14,0.0,0.05,0.68,0.16,0.24,0.36,0.48
opensim4opencog.csv,0.16,0.0,0.14,0.62,0.31,0.53,0.43,0.32
paintown.csv,0.22,1.0,1.0,0.9,0.99,0.98,1.0,0.43
smbopensoft.csv,0.84,0.5,0.25,0.7,0.83,0.12,0.43,0.75
thout.csv,0.9,0.5,0.83,0.25,0.25,0.27,0.71,0.99
