,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.58,0.4,0.6,0.53,0.58,0.56,0.52,0.71,0.48,0.5,0.64,0.68,0.42,0.55,0.68,0.95,0.74
enzo.csv,0.67,0.65,0.87,0.97,0.94,0.88,0.73,0.76,0.89,0.6,0.91,0.79,0.98,0.93,0.89,1.0,0.81
hydrogen.csv,1.0,1.0,1.0,0.0,1.0,0.81,0.96,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.63
keyczar.csv,0.58,0.04,0.13,0.28,0.19,0.0,0.09,0.0,0.11,0.0,0.14,0.0,0.73,0.09,0.18,0.14,0.14
lphant.csv,0.58,0.58,0.71,0.47,0.8,0.75,0.6,0.74,0.56,0.4,0.64,0.43,0.5,0.45,0.86,0.95,0.74
lsb.csv,0.71,0.54,0.59,0.41,0.85,0.81,0.6,0.88,0.71,0.5,0.55,0.25,0.48,0.51,0.95,1.0,0.93
maya-work-in-progress.csv,0.82,0.76,0.89,0.78,0.84,0.88,0.94,0.93,0.78,0.9,0.77,0.54,0.62,0.94,0.82,0.95,0.81
mcore3d.csv,0.07,0.72,0.54,0.53,0.1,0.31,0.1,0.02,0.13,0.7,0.45,0.57,0.35,0.14,0.61,0.86,0.33
mscore.csv,0.84,0.88,0.9,0.78,0.7,0.94,0.82,1.0,0.82,0.9,0.77,0.96,0.23,0.93,0.8,0.86,0.81
natpad.csv,0.78,0.62,0.73,0.19,0.34,0.69,0.84,0.9,0.34,0.7,0.23,0.79,0.23,0.7,0.25,0.82,0.77
rocrail.csv,0.09,0.45,0.65,0.31,0.55,0.69,0.36,0.62,0.54,0.3,0.55,0.46,0.21,0.33,0.57,0.86,0.65
salasaga.csv,0.87,0.74,0.86,0.41,0.58,0.75,0.84,0.98,0.33,0.9,0.59,0.75,0.06,0.86,0.27,0.77,0.6
virtuoso.csv,0.0,0.97,0.94,1.0,0.82,0.88,0.96,0.48,1.0,0.4,0.95,0.0,0.19,0.98,0.89,0.95,0.09
xemeiah.csv,0.87,0.64,0.51,0.31,0.39,0.62,0.79,0.9,0.45,0.9,0.41,0.79,0.54,0.7,0.45,0.86,0.84
xined.csv,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.08,0.0,0.0,0.0,0.0
xtreemfs.csv,0.8,0.81,0.81,0.34,0.59,1.0,0.82,0.95,0.26,1.0,0.82,0.64,0.06,0.85,0.82,0.91,0.84
yield.csv,0.16,0.88,0.71,0.88,0.67,0.88,0.73,0.86,0.79,1.0,0.86,0.82,0.52,0.91,0.73,0.95,0.79
