,f1,g,recall,precision,pf,wins
aufs.csv,0.105,0.3,0.265,0.33999999999999997,0.195,2
crux-framework.csv,0.32,0.38,0.35,0.32,0.29000000000000004,3
etherboot.csv,0.12,0.04,0.265,0.42000000000000004,0.055,1
freebios.csv,0.325,0.44,0.49,0.305,0.44999999999999996,4
gebr.csv,0.48,0.285,0.965,0.32,0.925,5
gnukeda.csv,0.315,0.42,0.48,0.37,0.35,8
google-gears.csv,0.475,0.62,0.74,0.38,0.5700000000000001,12
gstreamer.csv,0.44999999999999996,0.515,0.73,0.33999999999999997,0.685,9
jnode.csv,0.11,0.105,0.085,0.265,0.095,0
metacosm.csv,0.375,0.4,0.355,0.445,0.195,10
openmeetings.csv,0.475,0.6,0.615,0.49,0.35,13
pgui.csv,0.345,0.415,0.585,0.28,0.49,6
tradelink.csv,0.44,0.485,0.7,0.43999999999999995,0.59,11
wxcrp.csv,0.48,0.35,0.865,0.385,0.865,7
