,recall,precision,pf,wins
cme.csv,0.005,0.035,0.01,1
columba.csv,0.735,0.37,0.42500000000000004,13
encog-cs.csv,0.685,0.21500000000000002,0.845,0
fido.csv,0.005,0.12,0.0,2
flexpay.csv,0.5,0.325,0.3,10
fluent-nhibernate.csv,0.37,0.345,0.225,11
geochat.csv,0.35,0.23500000000000001,0.20500000000000002,7
gpsmid.csv,0.775,0.265,0.585,5
k3d.csv,0.17,0.405,0.15,12
m-a-d-n-e-s-s.csv,0.185,0.275,0.07500000000000001,9
mob-sen-plat.csv,0.765,0.28,0.6,6
ninject.csv,0.34,0.3,0.255,8
uface.csv,0.955,0.27,0.77,3
v8.csv,0.645,0.295,0.555,4
