,recall,precision,pf,wins
ambulant.csv,0.55,0.34,0.61,3
arm-webradio.csv,0.46,0.41,0.42,7
codepurge.csv,0.42,0.35,0.32,6
fw4spl.csv,0.4,0.46,0.31,14
glas.csv,0.57,0.41,0.38,12
grisbi.csv,0.87,0.35,0.83,2
gwanted.csv,0.39,0.41,0.21,15
lcfizvtop.csv,0.62,0.36,0.35,10
ldview.csv,0.75,0.38,0.74,4
libmesh.csv,0.19,0.27,0.4,1
mediaportal.csv,0.09,0.57,0.06,16
olex2.csv,0.29,0.29,0.13,9
oppna-program-hsatools.csv,0.49,0.28,0.43,5
qlc.csv,0.38,0.42,0.27,13
somap.csv,0.9,0.35,0.91,0
wxcode.csv,0.24,0.33,0.1,11
xcf.csv,0.71,0.39,0.51,8
