,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.45,0.46,0.26,0.49,0.34,0.33,0.3,0.3,0.37
galaxium.csv,0.89,0.0,0.3,0.67,0.62,0.89,0.96,0.65,0.5
jython.csv,0.65,0.77,0.96,0.58,0.93,0.5,0.76,0.75,0.7
ninject.csv,0.67,0.5,0.26,0.88,0.93,0.67,0.92,0.73,0.8
ondex.csv,0.81,0.0,0.96,0.86,0.89,0.8,0.97,0.36,0.92
opentibia.csv,0.44,0.41,0.26,0.45,0.46,0.38,0.38,0.43,0.65
power-architect.csv,0.58,0.84,0.26,0.7,0.39,0.41,0.36,0.42,0.44
unbvision.csv,0.63,0.6,0.27,0.76,0.47,0.68,0.45,0.53,0.88
x-ray-mule.csv,0.94,0.67,0.75,0.92,0.93,0.88,0.75,0.83,0.76
