,recall,precision,pf,wins
carabiner.csv,0.955,0.55,0.93,5
checker-framework.csv,0.695,0.54,0.58,13
customsagetv.csv,0.25,0.575,0.165,18
elvishrayrenderer.csv,0.455,0.595,0.345,16
guineu.csv,0.41500000000000004,0.475,0.29,14
inkscape.csv,0.7949999999999999,0.46499999999999997,0.72,5
mesa3d.csv,0.5,0.475,0.44,8
nsis.csv,0.705,0.42500000000000004,0.73,1
octave.csv,0.44,0.445,0.325,12
oorexx.csv,0.18,0.41500000000000004,0.24,7
owfs.csv,0.87,0.4,0.725,2
owlib.csv,0.62,0.6,0.415,17
prelude.csv,0.96,0.46499999999999997,0.87,3
robocode.csv,0.59,0.525,0.41500000000000004,15
tencompetence.csv,0.265,0.38,0.32499999999999996,5
trinitycore.csv,0.475,0.44,0.36,10
uwom-server.csv,0.37,0.41000000000000003,0.27,9
xfce.csv,0.675,0.51,0.565,11
zengine.csv,0.975,0.48,0.955,0
zildo.csv,0.61,0.625,0.36,19
