,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.88,0.55,0.75,0.75,1.0,0.72
chaperon.csv,0.16,0.08,0.3,1.0,0.21,0.28
mule.csv,0.98,0.12,0.2,0.0,0.3,0.32
nunit.csv,0.34,0.55,0.55,0.0,0.79,0.95
springside.csv,0.74,0.98,0.55,0.75,0.59,0.65
swtfox.csv,0.28,0.61,0.98,0.5,0.27,0.28
