,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.52,0.57,0.37,0.67,1.0,0.53
chaperon.csv,0.19,0.1,0.34,1.0,0.25,0.32
mule.csv,0.98,0.15,0.23,0.0,0.35,0.37
nunit.csv,0.39,0.43,0.57,0.0,0.71,0.96
springside.csv,0.65,0.98,0.55,0.65,0.57,0.61
swtfox.csv,0.32,0.47,0.98,0.5,0.31,0.3
