,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.8,0.33,0.88,0.54,0.0,0.74
chaperon.csv,0.14,0.12,0.18,0.0,0.0,0.19
mule.csv,0.01,0.07,0.38,0.15,0.0,0.14
nunit.csv,0.18,0.77,0.32,0.15,0.5,0.0
springside.csv,0.56,0.02,0.46,0.58,0.5,0.51
swtfox.csv,0.26,0.76,0.0,0.5,0.25,0.53
