,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.38,0.56,0.38,0.48,0.43,0.37
chaperon.csv,0.97,0.94,0.92,0.75,0.92,0.97
mule.csv,0.47,0.92,0.52,0.86,0.47,0.85
nunit.csv,0.55,0.61,0.6,0.86,0.52,0.89
springside.csv,0.39,0.58,0.46,0.42,0.37,0.45
swtfox.csv,0.94,0.63,0.72,0.77,0.94,0.65
