,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.98,0.4,0.45,0.17,0.29,0.41,0.26,0.44,0.28
azureus.csv,0.4,0.28,0.5,0.29,0.43,0.97,0.13,0.09,0.45
columba.csv,0.06,0.54,0.58,0.11,0.53,0.46,0.29,0.38,0.93
continuum-ide.csv,0.11,0.23,0.23,0.15,0.97,0.34,0.15,0.05,0.14
emulemorph.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.24,0.06
factor.csv,0.19,0.11,0.26,0.0,0.24,0.17,0.16,0.98,0.15
pcgen.csv,0.48,0.46,0.97,0.11,0.32,0.51,0.0,0.08,0.46
stemkit.csv,0.29,0.11,0.39,0.12,0.27,0.1,1.0,0.35,0.16
utgb.csv,0.49,0.99,0.32,0.0,0.35,0.37,0.15,0.41,0.26
