,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.57,0.79,0.37,0.73,0.92,0.46,0.54,0.7,0.76
bzbyte.csv,0.75,0.57,0.49,0.91,0.76,0.85,0.89,1.0,0.82
encog-java.csv,0.95,0.06,0.77,0.09,0.42,0.69,0.23,0.65,0.17
galaxium.csv,0.36,0.32,0.23,0.29,0.07,0.23,0.94,0.16,0.2
h2database.csv,0.68,0.91,0.11,0.1,0.08,0.23,0.26,0.12,0.11
haphazard.csv,0.48,0.06,0.17,0.1,0.17,0.85,0.14,0.23,0.22
jaql.csv,0.68,0.72,0.4,0.98,0.57,0.31,0.57,0.46,0.49
raven-monitoring.csv,0.64,0.26,0.97,0.45,0.35,0.62,0.4,0.63,0.61
v8.csv,0.57,0.7,0.54,0.69,0.98,0.54,0.86,0.46,1.0
