,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.55,0.74,0.4,0.65,0.93,0.46,0.57,0.65,0.52
bzbyte.csv,0.64,0.54,0.52,0.55,0.49,0.57,0.62,1.0,0.54
encog-java.csv,0.96,0.07,0.54,0.11,0.43,0.55,0.26,0.33,0.2
galaxium.csv,0.41,0.37,0.27,0.34,0.09,0.27,0.95,0.19,0.24
h2database.csv,0.62,0.93,0.13,0.12,0.1,0.27,0.3,0.14,0.13
haphazard.csv,0.51,0.07,0.2,0.12,0.2,0.88,0.17,0.27,0.26
jaql.csv,0.63,0.69,0.43,0.98,0.59,0.35,0.57,0.48,0.48
raven-monitoring.csv,0.59,0.29,0.98,0.46,0.38,0.59,0.35,0.5,0.46
v8.csv,0.58,0.63,0.56,0.67,0.0,0.49,0.76,0.5,0.98
